doctor_name,specialization,city,clinic,rating,reviews_count,experience_years,price,consultation_format,source,profile_url
Измайлова Елена Булатовна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,35,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574752-izmaylova-elena-bulatovna#review
Каргабаева Асия Жанибековна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,27,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574754-kargabaeva-asiya-zhanibekovna
Каргабаева Асия Жанибековна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,27,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574754-kargabaeva-asiya-zhanibekovna#review
Дарикулова Багимкул Урмановна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574755-darikulova-bagimkul-urmanovna
Дарикулова Багимкул Урмановна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574755-darikulova-bagimkul-urmanovna#review
Селивохина Наталия Валерьевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574756-selivokhina-nataliya-valerevna
Селивохина Наталия Валерьевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574756-selivokhina-nataliya-valerevna#review
Ульжабаева Раушан Кудайбергеновна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574757-ulzhabaeva-raushan-kudaybergenovna
Ульжабаева Раушан Кудайбергеновна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574757-ulzhabaeva-raushan-kudaybergenovna#review
Воюцкая Марина Владимировна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574758-voyutskaya-marina-vladimirovna
Воюцкая Марина Владимировна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574758-voyutskaya-marina-vladimirovna#review
Сактаганова Марал Кинбаевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574759-saktaganova-maral-kinbaevna
Сактаганова Марал Кинбаевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574759-saktaganova-maral-kinbaevna#review
Ким Олег Борисович,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574760-kim-oleg-borisovich
Ким Олег Борисович,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574760-kim-oleg-borisovich#review
Мамбетова Гульнар Касымовна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577888-mambetova-gulnar-kasymovna
Мамбетова Гульнар Касымовна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577888-mambetova-gulnar-kasymovna#review
Сагимбаева Улжатай Жапаровна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,6,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577889-sagimbaeva-ulzhatay-zhaparovna
Сагимбаева Улжатай Жапаровна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,6,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577889-sagimbaeva-ulzhatay-zhaparovna#review
Абенова Мира Турсуновна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577890-abenova-mira-tursunovna
Абенова Мира Турсуновна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577890-abenova-mira-tursunovna#review
Товштейн Елена Юрьевна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577891-tovshteyn-elena-yurevna
Товштейн Елена Юрьевна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577891-tovshteyn-elena-yurevna#review
Лим Александр Иннокентьевич,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577893-lim-aleksandr-innokentevich
Лим Александр Иннокентьевич,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577893-lim-aleksandr-innokentevich#review
Иванова Елена Геннадьевна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,16,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577894-ivanova-elena-gennadevna
Иванова Елена Геннадьевна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,16,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577894-ivanova-elena-gennadevna#review
Бучацкая Елена Эдуардовна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,16,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577895-buchatskaya-elena-eduardovna
Бучацкая Елена Эдуардовна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,16,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577895-buchatskaya-elena-eduardovna#review
Хасанова Олеся Закировна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577896-khasanova-olesya-zakirovna
Хасанова Олеся Закировна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577896-khasanova-olesya-zakirovna#review
Гринберг Владимир Борисович,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577897-grinberg-vladimir-borisovich
Гринберг Владимир Борисович,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577897-grinberg-vladimir-borisovich#review
Алибеков Бахытжан Джаныбекович,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577898-alibekov-bakhytzhan-dzhanybekovich
Алибеков Бахытжан Джаныбекович,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577898-alibekov-bakhytzhan-dzhanybekovich#review
Байгожаева Перизат Шамухамбетовна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,6,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577899-baygozhaeva-perizat-shamukhambetovna
Байгожаева Перизат Шамухамбетовна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,6,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577899-baygozhaeva-perizat-shamukhambetovna#review
Гончарова Анастасия Витальевна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577900-goncharova-anastasiya-vitalevna
Гончарова Анастасия Витальевна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577900-goncharova-anastasiya-vitalevna#review
Алещенко Екатерина Ивановна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577901-aleshchenko-ekaterina-ivanovna
Алещенко Екатерина Ивановна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577901-aleshchenko-ekaterina-ivanovna#review
Сергеева Ирина Николаевна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577902-sergeeva-irina-nikolaevna
Сергеева Ирина Николаевна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,17,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577902-sergeeva-irina-nikolaevna#review
Маратұлы Алмат,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,7,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577903-maratly-almat
Маратұлы Алмат,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,7,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577903-maratly-almat#review
Койбаков Сакен Дуйсенбаевич,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,7,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577904-koybakov-saken-duysenbaevich
Койбаков Сакен Дуйсенбаевич,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,7,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577904-koybakov-saken-duysenbaevich#review
Бородулина Елена Кирилловна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,11,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577905-borodulina-elena-kirillovna
Бородулина Елена Кирилловна,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,11,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577905-borodulina-elena-kirillovna#review
Исабеков Руслан Мухтарович,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577906-isabekov-ruslan-mukhtarovich
Исабеков Руслан Мухтарович,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577906-isabekov-ruslan-mukhtarovich#review
Баекенова Гауһар Мұратбекқызы,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",5,1,10,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577908-baekenova-gauar-mratbekyzy
Баекенова Гауһар Мұратбекқызы,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",5,1,10,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577908-baekenova-gauar-mratbekyzy#review
Бапаева Асель Куатбеккызы,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577909-bapaeva-asel-kuatbekkyzy
Бапаева Асель Куатбеккызы,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577909-bapaeva-asel-kuatbekkyzy#review
Дюсупова Анар Кайсариякызы,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,11,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577910-dyusupova-anar-kaysariyakyzy
Дюсупова Анар Кайсариякызы,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,11,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577910-dyusupova-anar-kaysariyakyzy#review
Ахметбек Ұлбосын,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,7,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577911-akhmetbek-lbosyn
Ахметбек Ұлбосын,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,7,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577911-akhmetbek-lbosyn#review
Базаров Даулет Ахмеджанович,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,6,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577912-bazarov-daulet-akhmedzhanovich
Базаров Даулет Ахмеджанович,Паталогоанатом,Алматы,"КГППХВ ""Городское патолого-анатомическое бюро"" Управления здравоохранения города Алматы",,,6,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/577912-bazarov-daulet-akhmedzhanovich#review
Жайпанова Гулнур Кудайбергеновна,Офтальмолог (окулист),Алматы,Emirmed - Медицинский центр на Нусупбекова,,,7,7000,,idoctor.kz,https://idoctor.kz/almaty/doctor/577960-zhaypanova-gulnur-kudaybergenovna
Жайпанова Гулнур Кудайбергеновна,Офтальмолог (окулист),Алматы,Emirmed - Медицинский центр на Нусупбекова,,,7,7000,,idoctor.kz,https://idoctor.kz/almaty/doctor/577960-zhaypanova-gulnur-kudaybergenovna#review
Шлекеева Баян Нурланхановна,Офтальмолог (окулист),Алматы,Центр охраны зрения “ORTOPTIC”,5,2,14,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/578653-shlekeeva-bayan-nurlankhanovna
Шлекеева Баян Нурланхановна,Офтальмолог (окулист),Алматы,Центр охраны зрения “ORTOPTIC”,5,2,14,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/578653-shlekeeva-bayan-nurlankhanovna#review
Жарылгапова Алмара Омирбаевна,Офтальмолог (окулист),Алматы,,5,1,14,9000,,idoctor.kz,https://idoctor.kz/almaty/doctor/578929-zharylgapova-almara-omirbaevna
Жарылгапова Алмара Омирбаевна,Офтальмолог (окулист),Алматы,,5,1,14,9000,,idoctor.kz,https://idoctor.kz/almaty/doctor/578929-zharylgapova-almara-omirbaevna#review
Ашимова Меруерт Сайлаубековна,Офтальмолог (окулист),Алматы,Perfect Vision – Глазная клиника,5,2,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/596277-beketova-meruert-saylaubekovna
Ашимова Меруерт Сайлаубековна,Офтальмолог (окулист),Алматы,Perfect Vision – Глазная клиника,5,2,8,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/596277-beketova-meruert-saylaubekovna#review
Абдукаримова Диляра Хашимжановна,Маммолог,Алматы,Promoitalia – клиника эстетической медицины,5,4,,25000,,idoctor.kz,https://idoctor.kz/almaty/doctor/608885-abdukarimova-dilyara-khashimzhanovna
Абдукаримова Диляра Хашимжановна,Маммолог,Алматы,Promoitalia – клиника эстетической медицины,5,4,,25000,,idoctor.kz,https://idoctor.kz/almaty/doctor/608885-abdukarimova-dilyara-khashimzhanovna#review
Арстамбаева Салтанат Сериковна,Офтальмолог (окулист),Алматы,AQMED - Медицинский центр на Аксай,,,,4900,,idoctor.kz,https://idoctor.kz/almaty/doctor/619838-arstambaeva-saltanat
Арстамбаева Салтанат Сериковна,Офтальмолог (окулист),Алматы,AQMED - Медицинский центр на Аксай,,,,4900,,idoctor.kz,https://idoctor.kz/almaty/doctor/619838-arstambaeva-saltanat#review
Исламов Антон Валерьевич,Психолог,Алматы,S.M.A.R.T. Lifestyle,5,152,10,50000,,idoctor.kz,https://idoctor.kz/almaty/doctor/620002-ivanov-anton-valerevich
Исламов Антон Валерьевич,Психолог,Алматы,S.M.A.R.T. Lifestyle,5,152,10,50000,,idoctor.kz,https://idoctor.kz/almaty/doctor/620002-ivanov-anton-valerevich#review
Абдухалик Лаура Сабиткызы,Оптометрист,Алматы,"Сеть оптик Actual Optic, филиал в ТРЦ «FORUM Almaty»",,,8,6000,,idoctor.kz,https://idoctor.kz/almaty/doctor/620394-abdukhalik-laura-sabitkyzy
Абдухалик Лаура Сабиткызы,Оптометрист,Алматы,"Сеть оптик Actual Optic, филиал в ТРЦ «FORUM Almaty»",,,8,6000,,idoctor.kz,https://idoctor.kz/almaty/doctor/620394-abdukhalik-laura-sabitkyzy#review
Кажигалиева Саветкул Чаймкуловна,Офтальмолог (окулист),Алматы,"Медицинский центр ""Сункар"" на Жубанова",5,1,30,5000,,idoctor.kz,https://idoctor.kz/almaty/doctor/620476-kazhigalieva-savetkul-chaymkulovna
Кажигалиева Саветкул Чаймкуловна,Офтальмолог (окулист),Алматы,"Медицинский центр ""Сункар"" на Жубанова",5,1,30,5000,,idoctor.kz,https://idoctor.kz/almaty/doctor/620476-kazhigalieva-savetkul-chaymkulovna#review
Гоголина Наталья Анатольевна,Семейный психолог,Алматы,"Клиника ""Век""",,,26,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/620660-gogolina-natalya-anatolevna
Гоголина Наталья Анатольевна,Семейный психолог,Алматы,"Клиника ""Век""",,,26,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/620660-gogolina-natalya-anatolevna#review
Ниязов Марат Рашидович,Мануальный терапевт,Алматы,Клиника Доктора Ниязова,4,10,35,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/6587-niyazov-marat-rashidovich
Ниязов Марат Рашидович,Мануальный терапевт,Алматы,Клиника Доктора Ниязова,4,10,35,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/6587-niyazov-marat-rashidovich#review
Сахипов Муса Мендыбаевич,Хирург,Алматы,,5,7,16,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/7146-sahipov-musa-mendyibaevich
Сыдыкова Аэлита Асановна,Маммолог,Алматы,MamaVita - Центр женского здоровья на Навои,5,1,9,20000,,idoctor.kz,https://idoctor.kz/almaty/doctor/7352-syidyikova-aelita-ondasyinovna
Сыдыкова Аэлита Асановна,Маммолог,Алматы,MamaVita - Центр женского здоровья на Навои,5,1,9,20000,,idoctor.kz,https://idoctor.kz/almaty/doctor/7352-syidyikova-aelita-ondasyinovna#review
Меерманова Жанар Базарбековна,Офтальмолог (окулист),Алматы,Региональный Диагностический Центр,1,1,30,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/8274-meermanova-janar-bazarbekovna
Меерманова Жанар Базарбековна,Офтальмолог (окулист),Алматы,Региональный Диагностический Центр,1,1,30,0,,idoctor.kz,https://idoctor.kz/almaty/doctor/8274-meermanova-janar-bazarbekovna#review
Шашкин Чингиз Сакаевич,Хирург,Алматы,,5,17,16,10000,,idoctor.kz,https://idoctor.kz/almaty/doctor/8683-shashkin-chingiz-sakaevich
Исанова Сауле Омирсериковна,Офтальмолог (окулист),Алматы,Институт эндокринологии,,,29,9000,,idoctor.kz,https://idoctor.kz/almaty/doctor/8983-isanova-saule-omirserikovna
Исанова Сауле Омирсериковна,Офтальмолог (окулист),Алматы,Институт эндокринологии,,,29,9000,,idoctor.kz,https://idoctor.kz/almaty/doctor/8983-isanova-saule-omirserikovna#review
